program,project,state,district,industry_code,employment,output
reap,,Kentucky,05,436,0.0,116.39
reap,,Kentucky,05,437,0.0,321.64
reap,,Kentucky,05,438,0.0,274.38
reap,,Kentucky,05,443,0.0,135.46
reap,,Kentucky,05,444,0.0,143.69
reap,,Kentucky,05,451,0.0,344.53
reap,,Kentucky,05,454,0.01,528.11
reap,,Kentucky,05,455,0.01,400.56
reap,,Kentucky,05,457,0.0,143.44
reap,,Kentucky,05,458,0.0,138.14
reap,,Kentucky,05,460,0.0,126.64
reap,,Kentucky,05,465,0.0,310.17
reap,,Kentucky,05,468,0.0,108.75
reap,,Kentucky,05,472,0.0,760.17
reap,,Kentucky,05,491,0.0,220.88
reap,,Kentucky,05,492,0.0,355.13
reap,,Kentucky,05,508,0.0,363.71
reap,,Kentucky,05,516,0.0,252.24
reap,,Kentucky,05,50,0.92,139892.0
reap,,Kentucky,05,20,0.0,174.57
reap,,Kentucky,05,26,0.0,769.27
reap,,Kentucky,05,42,0.0,1193.08
reap,,Kentucky,05,55,0.0,146.02
reap,,Kentucky,05,124,0.0,625.65
reap,,Kentucky,05,126,0.0,286.79
reap,,Kentucky,05,129,0.0,537.72
reap,,Kentucky,05,130,0.0,329.31
reap,,Kentucky,05,131,0.0,1024.39
reap,,Kentucky,05,146,0.0,1665.25
reap,,Kentucky,05,147,0.0,146.2
reap,,Kentucky,05,196,0.0,1411.03
reap,,Kentucky,05,197,0.0,455.38
reap,,Kentucky,05,199,0.0,642.41
reap,,Kentucky,05,203,0.0,154.63
reap,,Kentucky,05,205,0.0,218.26
reap,,Kentucky,05,227,0.0,126.7
reap,,Kentucky,05,375,0.0,233.84
reap,,Kentucky,05,377,0.0,291.53
reap,,Kentucky,05,378,0.0,1122.41
reap,,Kentucky,05,379,0.01,3275.89
reap,,Kentucky,05,381,0.0,274.26
reap,,Kentucky,05,382,0.0,1468.23
reap,,Kentucky,05,383,0.0,549.79
reap,,Kentucky,05,385,0.0,595.71
reap,,Kentucky,05,388,0.0,404.87
reap,,Kentucky,05,389,0.0,385.72
reap,,Kentucky,05,390,0.0,320.78
reap,,Kentucky,05,391,0.0,234.43
reap,,Kentucky,05,392,0.0,129.63
reap,,Kentucky,05,394,0.01,471.78
reap,,Kentucky,05,395,0.0,174.07
reap,,Kentucky,05,397,0.0,361.45
reap,,Kentucky,05,399,0.01,3022.54
reap,,Kentucky,05,402,0.0,138.98
reap,,Kentucky,05,403,0.01,268.07
reap,,Kentucky,05,404,0.0,272.14
reap,,Kentucky,05,413,0.0,127.54
reap,,Kentucky,05,415,0.0,471.45
reap,,Kentucky,05,416,0.0,395.48
reap,,Kentucky,05,418,0.0,317.53
reap,,Kentucky,05,421,0.0,348.5
reap,,Kentucky,05,422,0.0,212.61
reap,,Kentucky,05,423,0.0,1117.98
reap,,Kentucky,05,426,0.0,199.75
reap,,Kentucky,05,427,0.0,233.5
reap,,Kentucky,05,428,0.0,158.65
reap,,Kentucky,05,429,0.01,1237.21
reap,,Kentucky,05,430,0.0,226.42
reap,,Kentucky,05,431,0.0,2990.94
reap,,Kentucky,05,432,0.0,147.22
reap,,Kentucky,05,433,0.0,118.53
reap,,Kentucky,05,435,0.0,937.52
reap,,Kentucky,05,437,0.0,475.19
reap,,Kentucky,05,438,0.0,349.68
reap,,Kentucky,05,439,0.01,754.94
reap,,Kentucky,05,443,0.0,120.94
reap,,Kentucky,05,446,0.0,144.14
reap,,Kentucky,05,451,0.0,213.13
reap,,Kentucky,05,452,0.0,131.44
reap,,Kentucky,05,454,0.0,392.68
reap,,Kentucky,05,455,0.0,206.95
reap,,Kentucky,05,457,0.0,148.47
reap,,Kentucky,05,458,0.0,168.08
reap,,Kentucky,05,459,0.0,248.0
reap,,Kentucky,05,460,0.0,118.05
reap,,Kentucky,05,461,0.0,238.88
reap,,Kentucky,05,463,0.0,244.43
reap,,Kentucky,05,465,0.01,1084.78
reap,,Kentucky,05,466,0.0,143.12
reap,,Kentucky,05,467,0.0,222.31
reap,,Kentucky,05,468,0.0,380.96
reap,,Kentucky,05,470,0.0,137.72
reap,,Kentucky,05,472,0.01,2664.54
reap,,Kentucky,05,473,0.0,299.22
reap,,Kentucky,05,474,0.0,111.42
reap,,Kentucky,05,475,0.0,225.82
reap,,Kentucky,05,477,0.0,101.37
reap,,Kentucky,05,491,0.01,517.62
reap,,Kentucky,05,492,0.01,923.1
reap,,Kentucky,05,493,0.0,178.58
reap,,Kentucky,05,494,0.0,354.03
reap,,Kentucky,05,496,0.0,105.6
reap,,Kentucky,05,497,0.0,230.4
reap,,Kentucky,05,498,0.0,108.51
reap,,Kentucky,05,504,0.0,120.53
reap,,Kentucky,05,508,0.0,132.79
reap,,Kentucky,05,516,0.0,594.42
reap,,Kentucky,05,47,2.55,374180.1
reap,,Kentucky,05,20,0.0,451.61
reap,,Kentucky,05,26,0.0,740.25
reap,,Kentucky,05,35,0.0,132.12
reap,,Kentucky,05,42,0.0,2716.68
reap,,Kentucky,05,43,0.0,220.42
reap,,Kentucky,05,55,0.0,337.23
reap,,Kentucky,05,56,0.0,280.56
reap,,Kentucky,05,124,0.0,507.4
reap,,Kentucky,05,126,0.0,274.37
reap,,Kentucky,05,130,0.0,374.53
reap,,Kentucky,05,146,0.0,4314.48
reap,,Kentucky,05,147,0.0,131.36
reap,,Kentucky,05,150,0.0,126.57
reap,,Kentucky,05,196,0.0,2195.8
reap,,Kentucky,05,199,0.0,164.58
reap,,Kentucky,05,227,0.0,748.5
reap,,Kentucky,05,375,0.0,254.29
reap,,Kentucky,05,376,0.0,146.2
reap,,Kentucky,05,377,0.0,401.3
reap,,Kentucky,05,378,0.01,1464.37
reap,,Kentucky,05,379,0.02,4724.72
reap,,Kentucky,05,380,0.0,250.78
reap,,Kentucky,05,381,0.0,809.52
reap,,Kentucky,05,382,0.0,3530.89
reap,,Kentucky,05,383,0.0,1174.7
reap,,Kentucky,05,384,0.0,159.59
reap,,Kentucky,05,385,0.01,1913.78
reap,,Kentucky,05,386,0.0,245.41
reap,,Kentucky,05,388,0.04,4331.38
reap,,Kentucky,05,389,0.02,1299.73
reap,,Kentucky,05,390,0.01,1077.52
reap,,Kentucky,05,391,0.01,688.0
reap,,Kentucky,05,392,0.0,434.07
reap,,Kentucky,05,393,0.0,193.88
reap,,Kentucky,05,394,0.02,1650.15
reap,,Kentucky,05,395,0.01,612.74
reap,,Kentucky,05,396,0.0,153.73
reap,,Kentucky,05,397,0.0,442.63
reap,,Kentucky,05,398,0.0,131.21
reap,,Kentucky,05,399,0.02,3336.46
reap,,Kentucky,05,400,0.0,146.99
reap,,Kentucky,05,401,0.0,183.11
reap,,Kentucky,05,402,0.0,193.22
reap,,Kentucky,05,403,0.01,464.07
reap,,Kentucky,05,404,0.01,486.77
reap,,Kentucky,05,410,0.0,173.95
reap,,Kentucky,05,411,0.0,120.25
reap,,Kentucky,05,413,0.0,279.15
reap,,Kentucky,05,415,0.0,1294.34
reap,,Kentucky,05,416,0.0,961.0
reap,,Kentucky,05,417,0.0,130.26
reap,,Kentucky,05,418,0.0,894.72
reap,,Kentucky,05,420,0.0,140.18
reap,,Kentucky,05,421,0.0,878.69
reap,,Kentucky,05,422,0.01,420.96
reap,,Kentucky,05,423,0.01,4241.02
reap,,Kentucky,05,424,0.0,289.28
reap,,Kentucky,05,426,0.0,574.46
reap,,Kentucky,05,427,0.0,590.67
reap,,Kentucky,05,428,0.0,528.94
reap,,Kentucky,05,429,0.01,2548.44
reap,,Kentucky,05,430,0.0,766.98
reap,,Kentucky,05,431,0.0,9975.35
reap,,Kentucky,05,432,0.0,393.15
reap,,Kentucky,05,433,0.0,367.5
reap,,Kentucky,05,435,0.01,3138.52
reap,,Kentucky,05,436,0.0,254.64
reap,,Kentucky,05,437,0.01,958.41
reap,,Kentucky,05,438,0.01,620.06
reap,,Kentucky,05,439,0.01,1793.58
reap,,Kentucky,05,442,0.0,162.35
reap,,Kentucky,05,443,0.0,309.69
reap,,Kentucky,05,444,0.0,188.58
reap,,Kentucky,05,446,0.0,437.45
reap,,Kentucky,05,447,0.0,113.11
reap,,Kentucky,05,449,0.0,145.6
reap,,Kentucky,05,450,0.0,105.43
reap,,Kentucky,05,451,0.01,912.72
reap,,Kentucky,05,452,0.0,257.13
reap,,Kentucky,05,454,0.02,1601.77
reap,,Kentucky,05,455,0.0,357.12
reap,,Kentucky,05,457,0.0,235.84
reap,,Kentucky,05,458,0.01,607.85
reap,,Kentucky,05,459,0.0,315.9
reap,,Kentucky,05,460,0.0,232.79
reap,,Kentucky,05,461,0.0,635.58
reap,,Kentucky,05,463,0.01,807.2
reap,,Kentucky,05,464,0.0,177.8
reap,,Kentucky,05,465,0.02,3625.72
reap,,Kentucky,05,466,0.0,479.76
reap,,Kentucky,05,467,0.01,740.84
reap,,Kentucky,05,468,0.01,1272.36
reap,,Kentucky,05,469,0.0,187.45
reap,,Kentucky,05,470,0.01,461.12
reap,,Kentucky,05,471,0.0,241.42
reap,,Kentucky,05,472,0.04,8896.63
reap,,Kentucky,05,473,0.01,1004.88
reap,,Kentucky,05,474,0.0,374.87
reap,,Kentucky,05,475,0.02,751.52
reap,,Kentucky,05,476,0.01,310.21
reap,,Kentucky,05,477,0.0,337.4
reap,,Kentucky,05,485,0.0,149.66
reap,,Kentucky,05,486,0.0,105.6
reap,,Kentucky,05,491,0.02,1669.68
reap,,Kentucky,05,492,0.03,3047.07
reap,,Kentucky,05,493,0.01,563.49
reap,,Kentucky,05,494,0.01,1165.2
reap,,Kentucky,05,495,0.0,140.8
reap,,Kentucky,05,496,0.0,424.84
reap,,Kentucky,05,497,0.01,854.33
reap,,Kentucky,05,498,0.0,403.91
reap,,Kentucky,05,499,0.0,132.87
reap,,Kentucky,05,502,0.0,173.35
reap,,Kentucky,05,503,0.01,286.1
reap,,Kentucky,05,504,0.0,401.28
reap,,Kentucky,05,505,0.0,120.18
reap,,Kentucky,05,508,0.0,284.68
reap,,Kentucky,05,515,0.0,150.27
reap,,Kentucky,05,516,0.0,1659.11
reap,,Kentucky,06,42,0.0,106.57
reap,,Kentucky,06,376,0.05,13397.75
reap,,Kentucky,06,385,0.0,105.2
reap,,Kentucky,06,399,0.0,112.36
reap,,Kentucky,06,403,0.01,284.73
reap,,Kentucky,06,404,0.0,245.31
reap,,Kentucky,06,421,0.0,109.06
reap,,Kentucky,06,423,0.0,249.66
reap,,Kentucky,06,426,0.0,133.28
reap,,Kentucky,06,427,0.0,149.3
reap,,Kentucky,06,429,0.0,503.33
reap,,Kentucky,06,431,0.0,485.15
reap,,Kentucky,06,436,0.0,115.77
reap,,Kentucky,06,437,0.0,197.01
reap,,Kentucky,06,438,0.0,162.93
reap,,Kentucky,06,444,0.0,126.97
reap,,Kentucky,06,451,0.0,717.35
reap,,Kentucky,06,454,0.0,330.38
reap,,Kentucky,06,455,0.0,114.63
reap,,Kentucky,06,465,0.0,181.61
reap,,Kentucky,06,472,0.0,243.91
reap,,Kentucky,06,491,0.0,181.79
reap,,Kentucky,06,492,0.0,174.7
reap,,Kentucky,06,508,0.0,108.97
reap,,Kentucky,06,516,0.0,181.93
reap,,Kentucky,06,50,0.27,50000.0
reap,,Kentucky,06,20,0.0,101.43
reap,,Kentucky,06,26,0.0,318.52
reap,,Kentucky,06,35,0.0,117.55
reap,,Kentucky,06,42,0.0,373.61
reap,,Kentucky,06,131,0.0,184.27
reap,,Kentucky,06,146,0.0,211.88
reap,,Kentucky,06,191,0.0,107.69
reap,,Kentucky,06,196,0.0,442.89
reap,,Kentucky,06,197,0.0,182.29
reap,,Kentucky,06,199,0.0,255.5
reap,,Kentucky,06,377,0.0,345.61
reap,,Kentucky,06,378,0.0,314.81
reap,,Kentucky,06,379,0.01,1904.37
reap,,Kentucky,06,381,0.0,118.54
reap,,Kentucky,06,382,0.0,449.1
reap,,Kentucky,06,383,0.0,314.8
reap,,Kentucky,06,385,0.0,337.93
reap,,Kentucky,06,388,0.0,172.43
reap,,Kentucky,06,389,0.0,185.23
reap,,Kentucky,06,390,0.0,138.95
reap,,Kentucky,06,391,0.0,104.02
reap,,Kentucky,06,392,0.0,134.06
reap,,Kentucky,06,394,0.0,233.67
reap,,Kentucky,06,399,0.0,974.13
reap,,Kentucky,06,403,0.0,160.7
reap,,Kentucky,06,404,0.0,154.44
reap,,Kentucky,06,415,0.0,137.31
reap,,Kentucky,06,416,0.0,120.53
reap,,Kentucky,06,418,0.0,153.27
reap,,Kentucky,06,421,0.0,138.35
reap,,Kentucky,06,422,0.0,143.7
reap,,Kentucky,06,423,0.0,465.13
reap,,Kentucky,06,424,0.0,186.29
reap,,Kentucky,06,426,0.0,163.18
reap,,Kentucky,06,427,0.0,220.58
reap,,Kentucky,06,429,0.01,990.47
reap,,Kentucky,06,430,0.0,179.34
reap,,Kentucky,06,431,0.0,1502.1
reap,,Kentucky,06,435,0.0,563.4
reap,,Kentucky,06,437,0.0,331.69
reap,,Kentucky,06,438,0.0,246.22
reap,,Kentucky,06,439,0.0,760.48
reap,,Kentucky,06,444,0.0,105.46
reap,,Kentucky,06,446,0.0,113.17
reap,,Kentucky,06,451,0.0,620.48
reap,,Kentucky,06,454,0.0,345.3
reap,,Kentucky,06,458,0.0,106.11
reap,,Kentucky,06,459,0.0,143.73
reap,,Kentucky,06,465,0.0,558.89
reap,,Kentucky,06,466,0.0,114.61
reap,,Kentucky,06,467,0.0,120.61
reap,,Kentucky,06,468,0.0,154.28
reap,,Kentucky,06,472,0.0,751.03
reap,,Kentucky,06,473,0.0,121.87
reap,,Kentucky,06,475,0.0,107.19
reap,,Kentucky,06,491,0.0,450.13
reap,,Kentucky,06,492,0.0,455.51
reap,,Kentucky,06,493,0.0,183.46
reap,,Kentucky,06,494,0.0,193.54
reap,,Kentucky,06,503,0.0,105.21
reap,,Kentucky,06,516,0.0,425.72
reap,,Kentucky,06,42,0.0,207.66
reap,,Kentucky,06,264,0.0,546.89
reap,,Kentucky,06,378,0.01,2922.17
reap,,Kentucky,06,379,0.0,126.7
reap,,Kentucky,06,383,0.0,110.07
reap,,Kentucky,06,384,0.03,2439.3
reap,,Kentucky,06,385,0.0,182.97
reap,,Kentucky,06,386,0.02,3013.36
reap,,Kentucky,06,387,0.02,913.85
reap,,Kentucky,06,389,0.0,101.42
reap,,Kentucky,06,393,0.05,3871.79
reap,,Kentucky,06,394,0.0,127.28
reap,,Kentucky,06,395,0.08,4800.44
reap,,Kentucky,06,399,0.0,623.15
reap,,Kentucky,06,403,0.0,232.48
reap,,Kentucky,06,404,0.0,297.92
reap,,Kentucky,06,413,0.0,119.14
reap,,Kentucky,06,418,0.0,115.89
reap,,Kentucky,06,421,0.0,112.56
reap,,Kentucky,06,423,0.0,303.23
reap,,Kentucky,06,424,0.0,101.43
reap,,Kentucky,06,426,0.0,133.02
reap,,Kentucky,06,427,0.0,296.5
reap,,Kentucky,06,429,0.01,1361.26
reap,,Kentucky,06,431,0.0,815.46
reap,,Kentucky,06,437,0.0,155.86
reap,,Kentucky,06,438,0.0,158.66
reap,,Kentucky,06,447,0.0,132.14
reap,,Kentucky,06,451,0.0,428.77
reap,,Kentucky,06,454,0.0,311.58
reap,,Kentucky,06,458,0.0,107.01
reap,,Kentucky,06,465,0.0,304.7
reap,,Kentucky,06,472,0.0,409.29
reap,,Kentucky,06,491,0.0,271.49
reap,,Kentucky,06,492,0.0,262.6
reap,,Kentucky,06,493,0.0,119.53
reap,,Kentucky,06,494,0.0,104.44
reap,,Kentucky,06,516,0.0,323.39
reap,,Kentucky,06,50,0.12,21303.6
reap,,Kentucky,06,26,0.0,135.71
reap,,Kentucky,06,42,0.0,159.18
reap,,Kentucky,06,196,0.0,188.7
reap,,Kentucky,06,199,0.0,108.86
reap,,Kentucky,06,377,0.0,147.25
reap,,Kentucky,06,378,0.0,134.13
reap,,Kentucky,06,379,0.0,811.4
reap,,Kentucky,06,382,0.0,191.35
reap,,Kentucky,06,383,0.0,134.13
reap,,Kentucky,06,385,0.0,143.98
reap,,Kentucky,06,399,0.0,415.05
reap,,Kentucky,06,423,0.0,198.18
reap,,Kentucky,06,429,0.0,422.01
reap,,Kentucky,06,431,0.0,640.0
reap,,Kentucky,06,435,0.0,240.05
reap,,Kentucky,06,437,0.0,141.32
reap,,Kentucky,06,438,0.0,104.91
reap,,Kentucky,06,439,0.0,324.02
reap,,Kentucky,06,451,0.0,264.37
reap,,Kentucky,06,454,0.0,147.12
reap,,Kentucky,06,465,0.0,238.13
reap,,Kentucky,06,472,0.0,319.99
reap,,Kentucky,06,491,0.0,191.79
reap,,Kentucky,06,492,0.0,194.08
reap,,Kentucky,06,516,0.0,181.39
reap,,Kentucky,06,47,3.6,567163.8
reap,,Kentucky,06,10,0.0,102.21
reap,,Kentucky,06,14,0.0,106.41
reap,,Kentucky,06,20,0.0,1177.35
reap,,Kentucky,06,26,0.0,1446.35
reap,,Kentucky,06,35,0.0,1191.13
reap,,Kentucky,06,42,0.0,3785.96
reap,,Kentucky,06,43,0.0,207.67
reap,,Kentucky,06,55,0.0,1003.77
reap,,Kentucky,06,56,0.01,763.51
reap,,Kentucky,06,99,0.0,414.41
reap,,Kentucky,06,104,0.0,552.15
reap,,Kentucky,06,124,0.0,255.22
reap,,Kentucky,06,125,0.0,114.82
reap,,Kentucky,06,126,0.0,369.79
reap,,Kentucky,06,127,0.0,147.59
reap,,Kentucky,06,130,0.0,184.77
reap,,Kentucky,06,139,0.0,342.11
reap,,Kentucky,06,142,0.0,109.69
reap,,Kentucky,06,144,0.0,192.65
reap,,Kentucky,06,146,0.0,2503.98
reap,,Kentucky,06,147,0.0,241.25
reap,,Kentucky,06,149,0.0,130.4
reap,,Kentucky,06,180,0.0,366.72
reap,,Kentucky,06,185,0.0,134.94
reap,,Kentucky,06,190,0.0,394.62
reap,,Kentucky,06,196,0.01,3276.65
reap,,Kentucky,06,197,0.0,158.45
reap,,Kentucky,06,198,0.0,186.15
reap,,Kentucky,06,199,0.0,316.08
reap,,Kentucky,06,203,0.0,146.06
reap,,Kentucky,06,207,0.0,251.83
reap,,Kentucky,06,227,0.0,821.79
reap,,Kentucky,06,228,0.0,339.09
reap,,Kentucky,06,240,0.0,449.39
reap,,Kentucky,06,324,0.0,362.79
reap,,Kentucky,06,375,0.0,139.07
reap,,Kentucky,06,376,0.0,854.22
reap,,Kentucky,06,377,0.0,2308.84
reap,,Kentucky,06,378,0.01,1982.43
reap,,Kentucky,06,379,0.04,13288.41
reap,,Kentucky,06,380,0.0,1017.99
reap,,Kentucky,06,381,0.01,1419.22
reap,,Kentucky,06,382,0.0,4982.42
reap,,Kentucky,06,383,0.01,3048.16
reap,,Kentucky,06,384,0.01,480.53
reap,,Kentucky,06,385,0.02,4272.19
reap,,Kentucky,06,386,0.01,915.48
reap,,Kentucky,06,387,0.0,277.05
reap,,Kentucky,06,388,0.05,7144.11
reap,,Kentucky,06,389,0.02,2393.67
reap,,Kentucky,06,390,0.02,1790.45
reap,,Kentucky,06,391,0.01,1231.04
reap,,Kentucky,06,392,0.01,1723.2
reap,,Kentucky,06,393,0.01,1168.87
reap,,Kentucky,06,394,0.04,3120.07
reap,,Kentucky,06,395,0.02,1187.53
reap,,Kentucky,06,396,0.0,479.42
reap,,Kentucky,06,397,0.0,317.49
reap,,Kentucky,06,398,0.0,127.42
reap,,Kentucky,06,399,0.03,5310.16
reap,,Kentucky,06,400,0.0,198.19
reap,,Kentucky,06,402,0.01,433.52
reap,,Kentucky,06,403,0.03,1320.55
reap,,Kentucky,06,404,0.01,1325.25
reap,,Kentucky,06,406,0.0,143.41
reap,,Kentucky,06,410,0.0,1174.68
reap,,Kentucky,06,411,0.0,468.57
reap,,Kentucky,06,413,0.0,872.45
reap,,Kentucky,06,414,0.0,260.66
reap,,Kentucky,06,415,0.0,1605.48
reap,,Kentucky,06,416,0.0,1288.02
reap,,Kentucky,06,417,0.0,326.18
reap,,Kentucky,06,418,0.01,1866.38
reap,,Kentucky,06,420,0.0,526.15
reap,,Kentucky,06,421,0.01,1560.97
reap,,Kentucky,06,422,0.01,1446.97
reap,,Kentucky,06,423,0.02,7123.13
reap,,Kentucky,06,424,0.01,2318.6
reap,,Kentucky,06,425,0.0,373.19
reap,,Kentucky,06,426,0.0,1893.83
reap,,Kentucky,06,427,0.01,2402.36
reap,,Kentucky,06,428,0.01,1038.4
reap,,Kentucky,06,429,0.05,9588.87
reap,,Kentucky,06,430,0.01,2303.47
reap,,Kentucky,06,431,0.0,19306.9
reap,,Kentucky,06,432,0.0,1057.79
reap,,Kentucky,06,433,0.0,675.84
reap,,Kentucky,06,435,0.02,8871.98
reap,,Kentucky,06,436,0.0,1503.33
reap,,Kentucky,06,437,0.01,3172.42
reap,,Kentucky,06,438,0.02,2142.64
reap,,Kentucky,06,439,0.05,8538.77
reap,,Kentucky,06,440,0.0,294.39
reap,,Kentucky,06,441,0.0,309.2
reap,,Kentucky,06,442,0.0,706.56
reap,,Kentucky,06,443,0.0,395.75
reap,,Kentucky,06,444,0.01,1121.45
reap,,Kentucky,06,445,0.0,510.51
reap,,Kentucky,06,446,0.01,1461.5
reap,,Kentucky,06,447,0.01,825.34
reap,,Kentucky,06,449,0.0,387.27
reap,,Kentucky,06,450,0.0,894.38
reap,,Kentucky,06,451,0.04,10690.58
reap,,Kentucky,06,452,0.01,818.65
reap,,Kentucky,06,454,0.05,5426.2
reap,,Kentucky,06,455,0.01,725.65
reap,,Kentucky,06,456,0.0,519.36
reap,,Kentucky,06,457,0.01,504.75
reap,,Kentucky,06,458,0.02,1517.85
reap,,Kentucky,06,459,0.01,972.95
reap,,Kentucky,06,460,0.0,788.58
reap,,Kentucky,06,461,0.0,1034.69
reap,,Kentucky,06,462,0.0,211.16
reap,,Kentucky,06,463,0.01,748.09
reap,,Kentucky,06,464,0.01,553.53
reap,,Kentucky,06,465,0.04,7182.55
reap,,Kentucky,06,466,0.01,1472.74
reap,,Kentucky,06,467,0.01,1550.28
reap,,Kentucky,06,468,0.01,1982.83
reap,,Kentucky,06,469,0.0,657.75
reap,,Kentucky,06,470,0.01,905.51
reap,,Kentucky,06,471,0.0,439.98
reap,,Kentucky,06,472,0.05,9652.01
reap,,Kentucky,06,473,0.02,1565.59
reap,,Kentucky,06,474,0.0,414.81
reap,,Kentucky,06,475,0.03,1378.02
reap,,Kentucky,06,476,0.01,802.03
reap,,Kentucky,06,477,0.01,585.87
reap,,Kentucky,06,478,0.0,210.1
reap,,Kentucky,06,479,0.01,322.71
reap,,Kentucky,06,481,0.0,213.95
reap,,Kentucky,06,482,0.0,180.41
reap,,Kentucky,06,485,0.0,280.92
reap,,Kentucky,06,486,0.01,408.69
reap,,Kentucky,06,487,0.01,237.28
reap,,Kentucky,06,491,0.06,5667.71
reap,,Kentucky,06,492,0.05,5793.0
reap,,Kentucky,06,493,0.03,2283.85
reap,,Kentucky,06,494,0.02,2539.72
reap,,Kentucky,06,495,0.0,321.47
reap,,Kentucky,06,496,0.0,651.08
reap,,Kentucky,06,497,0.01,1266.49
reap,,Kentucky,06,498,0.0,949.53
reap,,Kentucky,06,499,0.01,612.82
reap,,Kentucky,06,500,0.0,119.39
reap,,Kentucky,06,501,0.0,199.73
reap,,Kentucky,06,502,0.01,674.12
reap,,Kentucky,06,503,0.01,1352.46
reap,,Kentucky,06,504,0.0,895.19
reap,,Kentucky,06,505,0.0,550.99
reap,,Kentucky,06,506,0.0,422.26
reap,,Kentucky,06,507,0.01,194.51
reap,,Kentucky,06,508,0.01,608.39
reap,,Kentucky,06,514,0.0,152.75
reap,,Kentucky,06,515,0.0,105.59
reap,,Kentucky,06,516,0.01,4750.87
reap,,Louisiana,01,376,0.01,2010.68
reap,,Louisiana,01,50,0.04,7498.0
reap,,Louisiana,01,379,0.0,217.74
reap,,Louisiana,01,42,0.0,116.84
reap,,Louisiana,01,146,0.0,165.67
reap,,Louisiana,01,264,0.0,645.48
reap,,Louisiana,01,378,0.02,6760.52
reap,,Louisiana,01,379,0.0,118.97
reap,,Louisiana,01,384,0.07,6253.92
reap,,Louisiana,01,385,0.0,124.89
reap,,Louisiana,01,386,0.03,4092.75
reap,,Louisiana,01,387,0.03,1754.52
reap,,Louisiana,01,393,0.04,2482.93
reap,,Louisiana,01,395,0.13,8030.19
reap,,Louisiana,01,399,0.0,707.23
reap,,Louisiana,01,402,0.0,108.79
reap,,Louisiana,01,403,0.0,202.51
reap,,Louisiana,01,404,0.0,206.71
reap,,Louisiana,01,423,0.0,216.63
reap,,Louisiana,01,426,0.0,283.79
reap,,Louisiana,01,427,0.0,239.66
reap,,Louisiana,01,429,0.01,1269.86
reap,,Louisiana,01,431,0.0,571.28
reap,,Louisiana,01,436,0.0,102.87
reap,,Louisiana,01,437,0.0,144.81
reap,,Louisiana,01,438,0.0,135.19
reap,,Louisiana,01,447,0.0,152.39
reap,,Louisiana,01,451,0.0,294.5
reap,,Louisiana,01,454,0.0,172.14
reap,,Louisiana,01,465,0.0,218.91
reap,,Louisiana,01,472,0.0,362.11
reap,,Louisiana,01,491,0.0,211.25
reap,,Louisiana,01,492,0.0,201.61
reap,,Louisiana,01,50,0.26,46725.0
reap,,Louisiana,01,42,0.0,115.98
reap,,Louisiana,01,146,0.0,588.03
reap,,Louisiana,01,148,0.0,161.89
reap,,Louisiana,01,196,0.0,314.27
reap,,Louisiana,01,199,0.0,222.38
reap,,Louisiana,01,377,0.0,249.74
reap,,Louisiana,01,378,0.0,298.9
reap,,Louisiana,01,379,0.0,1356.87
reap,,Louisiana,01,382,0.0,200.97
reap,,Louisiana,01,383,0.0,171.8
reap,,Louisiana,01,385,0.0,113.65
reap,,Louisiana,01,399,0.0,486.77
reap,,Louisiana,01,423,0.0,168.4
reap,,Louisiana,01,426,0.0,141.69
reap,,Louisiana,01,429,0.0,427.04
reap,,Louisiana,01,431,0.0,504.92
reap,,Louisiana,01,435,0.0,455.43
reap,,Louisiana,01,437,0.0,170.46
reap,,Louisiana,01,438,0.0,105.37
reap,,Louisiana,01,439,0.0,426.33
reap,,Louisiana,01,451,0.0,205.83
reap,,Louisiana,01,465,0.0,193.08
reap,,Louisiana,01,472,0.0,319.53
reap,,Louisiana,01,491,0.0,166.99
reap,,Louisiana,01,492,0.0,166.6
reap,,Louisiana,01,47,5.09,789798.8
reap,,Louisiana,01,20,0.0,967.62
reap,,Louisiana,01,27,0.0,316.76
reap,,Louisiana,01,42,0.0,1780.35
reap,,Louisiana,01,43,0.0,148.81
reap,,Louisiana,01,55,0.0,498.41
reap,,Louisiana,01,56,0.0,264.92
reap,,Louisiana,01,99,0.0,183.13
reap,,Louisiana,01,124,0.0,184.49
reap,,Louisiana,01,146,0.0,10791.75
reap,,Louisiana,01,147,0.0,223.85
reap,,Louisiana,01,148,0.0,512.43
reap,,Louisiana,01,149,0.0,208.78
reap,,Louisiana,01,150,0.0,360.0
reap,,Louisiana,01,151,0.0,177.89
reap,,Louisiana,01,152,0.0,248.98
reap,,Louisiana,01,190,0.0,109.87
reap,,Louisiana,01,195,0.0,326.4
reap,,Louisiana,01,196,0.01,3482.85
reap,,Louisiana,01,199,0.0,402.0
reap,,Louisiana,01,227,0.0,2141.2
reap,,Louisiana,01,228,0.0,248.13
reap,,Louisiana,01,375,0.0,288.44
reap,,Louisiana,01,376,0.0,1248.84
reap,,Louisiana,01,377,0.0,2380.73
reap,,Louisiana,01,378,0.01,2739.16
reap,,Louisiana,01,379,0.04,14076.48
reap,,Louisiana,01,380,0.0,1025.19
reap,,Louisiana,01,381,0.0,930.57
reap,,Louisiana,01,382,0.0,3413.51
reap,,Louisiana,01,383,0.01,2428.95
reap,,Louisiana,01,384,0.01,582.27
reap,,Louisiana,01,385,0.01,2451.67
reap,,Louisiana,01,386,0.0,527.75
